ID	Date	News Portal	Headline	Claim	Sentiment
BN/PRTD/241205/102	05-12-2024	Sangbad Pratidin	সূর্য-রহস্য সমাধানে ইসরোর রকেটে পাড়ি দিল ইউরোপীয় স্পেস এজেন্সির প্রবা-৩	Checkworthy	NEUTRAL
BN/PRTD/240906/080	06-09-2024	Sangbad Pratidin	নজরে প্রাইমারি মার্কেটের হালচাল, জেনে নিন বিশদে	Checkworthy	NEUTRAL
BN/BTMN/250103/019	03-01-2025	Bartaman	গঙ্গাসাগর মেলার এক সপ্তাহ আগেই নদীপথে শুরু হল পুলিসি নজরদারি	Checkworthy	NEUTRAL
BN/PRTD/240809/084	09-08-2024	Sangbad Pratidin	শিশুকে স্তন্যপান করানোর ৬ ‘গোল্ডেন রুল’, গুরত্বপূর্ণ তথ্য দিলেন বিশেষজ্ঞ	Checkworthy	NEUTRAL
BN/PRTD/240923/014	23-09-2024	Sangbad Pratidin	ইন্টার মায়ামি ছাড়তে চান মেসি! কোথায় হবে তাঁর নতুন ঠিকানা?	Checkworthy	NEUTRAL
BN/BTMN/240827/005	27-08-2024	Bartaman	১৫ দিনে চিকিৎসা থেকে বঞ্চিত ৬ লক্ষ	Checkworthy	NEGATIVE
BN/ESMY/241115/018	15-11-2024	Ei Samay	বেপরোয়া গতি ভুলে পুরস্কার নিয়ে রেষারেষি	Checkworthy	NEGATIVE
BN/PRTD/241106/054	06-11-2024	Sangbad Pratidin	চমৎকার চুম্বন! সঙ্গীকে চুমু খাওয়ার আগে মেনে চলুন এই ৫ নিয়ম	Not-Checkworthy	POSITIVE
BN/ESMY/241204/004	04-12-2024	Ei Samay	সান্দাকফু বেড়াতে গিয়ে মেয়ের মর্মান্তিক পরিণতি, কী হয়েছিল? জানাল পরিবার	Checkworthy	NEGATIVE
BN/PRTD/241107/035	07-11-2024	Sangbad Pratidin	‘বিচার চাই’, মন্দিরে খলিস্তানি হামলা নিয়ে কানাডাকে কড়া বার্তা ভারতের	Checkworthy	NEGATIVE
BN/BTMN/241011/005	11-10-2024	Bartaman	৬৫টি ‘সনাতন রুদ্র’ প্রতিমায় সেজে উঠল শহর-শহরতলি, ঊনসত্তরেও অক্লান্ত পদ্মশ্রী	Checkworthy	POSITIVE
BN/BTMN/241101/050	01-11-2024	Bartaman	স্ট্রোক নিয়ে সচেতনতা বাড়াতে মণিপালের উদ্যোগ	Checkworthy	NEUTRAL
BN/BTMN/241231/015	31-12-2024	Bartaman	‘ডাক্তার কম, অকারণে এখানে আসবেন না’, আর্জি দিল্লি এইমসের ডিরেক্টরের	Checkworthy	NEGATIVE
BN/BTMN/250106/037	06-01-2025	Bartaman	কালীঘাট মন্দির থেকে সদর ঘাটের রাস্তা সাজানোর দাবি	Checkworthy	NEUTRAL
BN/PRTD/241006/009	06-10-2024	Sangbad Pratidin	নেই মেয়ে, বন্ধ পুজো, ষষ্ঠী থেকে দশমী পর্যন্ত ধরনায় বসবেন আর জি করের নির্যাতিতার বাবা-মা	Checkworthy	NEGATIVE
BN/PRTD/241017/062	2024-10-17 00:00:00	Sangbad Pratidin	‘নেতা হব না, সবাই কর্মী হয়েই লড়ব’, একতার বার্তা অনুব্রতর	Not-Checkworthy	POSITIVE
BN/BTMN/240809/043	09-08-2024	Bartaman	চিকিৎসকরা যখন ছবি তোলেন, ছবি আঁকেন	Not-Checkworthy	NEUTRAL
BN/PRTD/241109/059	09-11-2024	Sangbad Pratidin	ধর্ষণ থেকে বাঁচতে ‘খুন’ বিজেপি নেতাকে?	Checkworthy	NEGATIVE
BN/PRTD/241227/075	27-12-2024	Sangbad Pratidin	পিৎজা দিতে এসে মেলেনি মনের মতো টিপস, ক্ষোভে অন্তঃসত্ত্বার পেটে ১৪ বার ছুরির কোপ মহিলার!	Checkworthy	NEGATIVE
BN/PRTD/241207/053	07-12-2024	Sangbad Pratidin	মৃত থেকে জীবন্ত! সিলিকনে জীবন ধরছেন শিল্পী সুবিমল দাস	Checkworthy	POSITIVE
BN/BTMN/241114/009	14-11-2024	Bartaman	ফেনল প্রকল্পের উৎপাদন ক্ষমতা বৃদ্ধি করতে মার্কিন সংস্থার সঙ্গে লাইসেন্স সংশোধনী চুক্তিতে সই হলদিয়া পেট্রোকেমিক্যালের	Checkworthy	NEUTRAL
BN/PRTD/250112/032	12-01-2025	Sangbad Pratidin	এক ইনিংসে ৩৪৬ রান! ভারতে ঘরোয়া ওয়ানডে ক্রিকেটে নয়া ইতিহাস ১৪ বছরের ইরার	Checkworthy	POSITIVE
BN/PRTD/240829/045	29-08-2024	Sangbad Pratidin	কাটল জট, ইনভেস্টরদের সঙ্গে চুক্তি সই মহামেডানের	Checkworthy	POSITIVE
BN/PRTD/240825/056	25-08-2024	Sangbad Pratidin	সাতসকালে সন্দীপের বাড়িতে সিবিআই, দেড় ঘণ্টা অপেক্ষার পর খুলল দরজা!	Checkworthy	NEUTRAL
BN/PRTD/250108/020	08-01-2025	Sangbad Pratidin	দলমার ‘মাও ডেরা’ থেকে চাণ্ডিল? বাঘের গতিবিধি নিয়ে উদ্বেগে অরণ্য ভবন	Checkworthy	NEGATIVE
BN/BTMN/241009/031	09-10-2024	Bartaman	আর জি করে মহিলা চিকিৎসককে ধর্ষণ ও খুন কাণ্ডে একমাত্র...	Checkworthy	NEGATIVE
BN/PRTD/240921/048	21-09-2024	Sangbad Pratidin	টলিপাড়ায় যৌন হেনস্তা রুখতে কমিটি গড়ার ডাক, মুখ্যমন্ত্রীকে চিঠি উইমেনস ফোরামের	Checkworthy	NEUTRAL
BN/BTMN/240827/006	27-08-2024	Bartaman	গেরুয়া বাহিনীর গোপন বৈঠক ফাঁস পুলিসের, ‘রক্তাক্ত’ নবান্ন অভিযানের ব্লু-প্রিন্ট পাঁচতারা হোটেলে	Checkworthy	NEGATIVE
BN/PRTD/241007/051	07-10-2024	Sangbad Pratidin	‘বহুরূপী ছবিটা রক্তবীজ-এর বাপ’, ব্লকবাস্টার রিভিউ দিলেন কৌশিক	Not-Checkworthy	POSITIVE
BN/BTMN/241023/054	23-10-2024	Bartaman	জার্মানির বিরুদ্ধে ভারতের আজ বদলার ম্যাচ	Checkworthy	NEUTRAL
BN/NS18/240819/082	19-08-2024	News18 Bangla	‘ওরা তো ক্রিমিনাল নয়...’ ফুটবলপ্রেমীদের ছাড়াতে রাতেই লালবাজারে ফেডারেশন সভাপতি	Checkworthy	NEUTRAL
BN/BTMN/241203/019	03-12-2024	Bartaman	বাড়ি বাড়ি জল প্রকল্প: খেলাপি কেন্দ্রীয় ঠিকাদারদের জরিমানার নির্দেশ মমতার	Checkworthy	NEGATIVE
BN/ESMY/241226/005	26-12-2024	Ei Samay	‘গণ আন্দোলন’-এর পর এই প্রথম, বছরের শেষে সন্দেশখালি যাচ্ছেন মুখ্যমন্ত্রী	Checkworthy	NEUTRAL
BN/BTMN/241121/018	21-11-2024	Bartaman	পরমাণু হানার শঙ্কা, এবার কিয়েভে দূতাবাস বন্ধ করছে মার্কিন যুক্তরাষ্ট্র	Checkworthy	NEGATIVE
BN/ESMY/250111/005	11-01-2025	Ei Samay	মহাকুম্ভে ১৩ বছরের মেয়েকে সন্ন্যাস, খোদ গুরুকে বহিষ্কার জুনা আখড়ার	Checkworthy	NEGATIVE
BN/PRTD/240925/031	25-09-2024	Sangbad Pratidin	শিরা পেঁচিয়ে পচন অণ্ডকোষে, জটিল অস্ত্রোপচারে সুস্থ ১ মাসের শিশু	Checkworthy	POSITIVE
BN/PRTD/241230/041	30-12-2024	Sangbad Pratidin	দেশের ধনীতম মুখ্যমন্ত্রী চন্দ্রবাবু নায়ডু ৯৩১ কোটির মালিক, দরিদ্রতম মমতা	Checkworthy	NEGATIVE
BN/BTMN/250102/050	02-01-2025	Bartaman	যুদ্ধ পরিস্থিতির জের। নতুন বছরে ইউক্রেনের পথ ধরে  ইউরোপের বাজারে...	Checkworthy	NEGATIVE
BN/PRTD/240925/010	25-09-2024	Sangbad Pratidin	এবার সরকারি অনুদান ফেরাচ্ছে ‘অভয়া’র পাড়ার পুজো, থানায় চিঠি দিল কমিটি	Checkworthy	NEUTRAL
BN/PRTD/250110/011	10-01-2025	Sangbad Pratidin	বছরের প্রথম প্রদোষ ব্রত কবে? মহাদেবের আশীর্বাদ পেতে মেনে চলুন এই নিয়মগুলি	Not-Checkworthy	NEUTRAL
BN/PRTD/241128/061	28-11-2024	Sangbad Pratidin	বদলা নিতে ইউনুস সরকারের হাতিয়ার বিচার ব্যবস্থা! ব্রিটিশ পার্লামেন্টের রিপোর্টে হইচই	Checkworthy	NEGATIVE
BN/BTMN/240827/039	27-08-2024	Bartaman	রেলের টাকা তছরুপ, প্রাক্তন বুকিং সুপারভাইজারের ৩ মাসের কারাদণ্ডের নির্দেশ	Checkworthy	NEGATIVE
BN/PRTD/241007/018	07-10-2024	Sangbad Pratidin	এসিএল ২-এ স্বপ্নভঙ্গ! মোহনবাগানের বিরুদ্ধে বড় পদক্ষেপ এএফসির	Checkworthy	NEGATIVE
BN/NS18/240810/093	10-08-2024	News18 Bangla	হড়পা বানের কবলে পড়ল পড়ুয়ারা! ভিডিও দেখলে আঁতকে উঠবেন	Checkworthy	NEGATIVE
BN/BTMN/240826/026	26-08-2024	Bartaman	নিজের চেহারা নিয়ে হীনম্মন্যতায় ভুগতাম: রাঘব	Not-Checkworthy	NEGATIVE
BN/PRTD/241021/046	21-10-2024	Sangbad Pratidin	উপস আই ডিড ইট এগেন! ফের বিয়ে ব্রিটনি স্পিয়ার্সের, এবার নিজেকেই বললেন ‘আই ডু’	Not-Checkworthy	POSITIVE
BN/BTMN/250108/037	08-01-2025	Bartaman	পাসপোর্টকাণ্ডে অভিযুক্ত কলকাতা পুলিসের অবসরপ্রাপ্ত এসআই আব্দুল হাই নিজেই এজেন্ট...	Checkworthy	NEGATIVE
BN/PRTD/240827/023	27-08-2024	Sangbad Pratidin	মেলেনি পুলিশের অনুমতি! মিছিলের আর্জি জানিয়ে হাই কোর্টে কংগ্রেস	Checkworthy	NEUTRAL
BN/BTMN/241005/021	05-10-2024	Bartaman	সালকিয়ায় প্রাথমিক স্কুলে আনন্দমেলা, ঘরে তৈরি খাবার বিক্রি করে খুশি খুদে ছাত্রছাত্রীরা	Checkworthy	POSITIVE
BN/PRTD/241227/043	27-12-2024	Sangbad Pratidin	দুই নাবালিকাকে যৌন নিগ্রহের পর খুন! পুণেতে গ্রেপ্তার বাংলার রাঁধুনি	Checkworthy	NEGATIVE
BN/PRTD/250113/038	13-01-2025	Sangbad Pratidin	চূড়ান্ত অবসরের দিনক্ষণ! চ্যাম্পিয়ন্স ট্রফির পরই আন্তর্জাতিক ক্রিকেটকে বিদায় রোহিতের?	Checkworthy	NEUTRAL
BN/BTMN/241229/032	29-12-2024	Bartaman	৫৪ বছরের পুরনো ছবি পোস্ট, প্রয়াত প্রধানমন্ত্রীর স্মৃতিচারণায় অমিত মিত্র	Checkworthy	NEUTRAL
BN/BTMN/241004/008	04-10-2024	Bartaman	জুনিয়র চিকিৎসকদের কর্মবিরতির বিরুদ্ধে মামলা: জরুরি শুনানির আবেদন খারিজ	Checkworthy	NEGATIVE
BN/BTMN/241025/022	25-10-2024	Bartaman	পূর্ণরাজ্যের তকমা ফিরছে কাশ্মীরে? মোদি-শাহর সঙ্গে ওমরের বৈঠকে জল্পনা	Checkworthy	NEUTRAL
BN/PRTD/241102/050	02-11-2024	Sangbad Pratidin	শব্দবাজির অত্যাচার থেকে পোষ্যদের বাঁচাতে পুলিশে ফোন রূপাঞ্জনার, তার পর…	Checkworthy	NEGATIVE
